12.0703738207,-0.7511017463,11.5643497681,-12.9219894443,0.1896176547,3.346226375,-10.903927495,-4.3658089556,-8.840291254,1.9710505611,-4.8166437846,3.3722410421,-4.948564555,-6.0508107347,-13.7530603369,9.1836347065,12.0648747522,-1.3886292738,-13.7460602488,-14.1735362401,4.5694063589,1.0549804607,-12.6923577836,1.1095258248,11.0230150695,-12.0301193438,2.6331946081,-11.7303986103
2.412052877,-14.6224299782,12.2988341969,-9.5975444455,5.2782414536,10.9557580397,-7.3620188427,12.3925491084,-11.5888728759,1.1015976565,5.1298860923,11.6169286853,-8.90161736,1.0962858565,9.6214843842,-11.5010247499,0.1610611618,-0.4629121101,3.7840059893,8.845277204,-2.3543328513,12.1683895061,-0.9656269489,2.9831488408,-14.0422199234,6.0443753312,-6.128499982,8.778691956
10.1902062741,9.8487305698,7.1751951179,4.7692317933,-5.1284320737,7.5679144562,9.0155645156,12.9444358846,-12.8371643461,8.8128229942,-8.5427511261,9.7004724612,-4.3972061627,7.1514197731,-3.6899886824,-11.9005182515,-1.0760668708,-2.5247399224,-14.5655532344,-4.720756018,-9.4506815402,13.5979815709,11.7555969949,-9.0350348756,8.8286523285,-3.2937305391,9.8535235962,1.1595306614
-1.2156254799,14.0709923333,-14.5351867408,-11.0606935025,-3.5959228082,7.3213953054,-4.7266431817,5.2347774854,4.7918247094,-7.4687718972,-3.6063267671,-4.039010421,9.9870571292,-4.3113266239,5.5591499106,-10.3546391425,2.5103854451,-5.6215693667,0.1390452355,-14.8924844338,-14.3943265081,-2.1173937043,-6.2591635064,5.2833559179,9.6950761121,11.2365040572,13.4883125985,-2.7244058202
-4.0211745186,6.3539035969,2.8955313724,-2.8360845162,-14.7642989524,-7.4046802446,-1.8032310475,-7.6571317908,6.9325236614,-0.7065949775,8.2192795931,5.7779452523,2.7693009092,12.8310332846,3.1311213362,-5.6270922176,10.4596486518,1.0048643044,-11.780966148,14.9119261874,12.4285981307,3.913347203,12.227453021,-11.7667459019,-10.9051444049,14.5900867917,-8.414157046,2.189131993
-1.809614897,-0.9487490825,14.3845534143,-2.3941179351,6.2297500086,-4.1269932235,-5.0765141044,11.4086324039,-0.2864691974,11.6244982537,-14.1190573011,7.8177286556,3.3759445143,12.453786179,10.7391436843,10.7275559844,-5.0893286325,-14.1595265811,0.1727555047,-4.3951054118,-6.0154688342,-13.3468558507,-13.9691275955,8.2340276864,-14.3353865387,6.5731827843,5.7957615098,14.6534088521
-2.1766254827,12.059189901,-2.2961765365,-3.1014895232,7.2680995533,-2.1734832603,-0.107002127,-4.3211445939,-1.4026088951,12.5888773483,10.6457134799,12.9271855498,4.0561797711,-13.2784235234,-8.2202092072,14.7548723786,-3.1800286754,14.1895060369,-9.2771830472,-7.9814244476,-12.4041513857,8.2720396977,-2.3100365493,-13.0574660064,-14.3168090008,-7.5152592838,-12.5888829997,8.650682914
12.1455593584,2.1026637988,-1.5146430472,7.6608919966,3.1533007978,-5.0660951457,-4.559004471,-5.6830846638,-6.410296222,-14.0278142206,-14.2789178522,5.1076977564,12.7481255844,-11.1643850863,-9.9978961481,14.0288629299,4.0374666869,-7.9341453264,-5.5309516573,-11.0924019264,-8.7446694247,-6.2286979762,4.3204595913,14.2651238644,-14.463198433,6.0948724676,14.0444449855,-14.5069650377
4.9790621285,-0.4145957194,-6.9693510986,-6.9485239882,-12.2706715086,11.946260176,2.7186785584,14.7636197598,12.9784088584,-6.639890627,9.4553791017,4.12184743,12.3107160504,12.2460790085,5.9176240142,-8.8986475856,13.8038666367,-12.2269348546,3.7378620849,-10.1931258432,5.7345311541,-4.7250656038,10.0870531645,-5.6327162724,5.9850715814,-1.3213282573,-13.3095562873,-7.3903460723
-0.5977535187,4.1810165833,0.609977486,-6.0467325866,9.8646570528,4.4614932377,-8.4077242708,2.2205404885,11.0252987695,8.2007990628,4.3047351908,-13.0319999988,10.8022967069,0.8465511469,10.8251484421,-2.4860595733,1.9837682273,10.2698864838,4.2024238322,-13.0886698493,0.1010866137,5.8480678023,-0.9178141253,3.4442552969,9.3183146944,-0.3883921192,-5.2761782182,-4.6731315479
-13.7044619125,3.649199196,4.5179299492,-1.5081902292,-14.9939946546,1.9926360592,-9.6668266469,-3.7514139616,6.4202319241,-10.7791303046,-6.1679859591,5.4117882013,0.7027835348,7.6929354327,2.4948498272,-14.3806792699,-5.0555319412,0.9927596885,14.0330026442,-3.6554164296,-1.4927514452,14.2628939238,10.1638641164,14.7350985224,14.6350922589,-9.8524954898,10.7177680929,-14.4996510937
