-8.3283365184,-0.5092588294,-8.3219352072,7.4660628576,6.9994547835,0.0437151552,3.1305992494,6.5368192234,-10.149127679,-0.9580016947,7.1846445991,-7.0379536121,-3.8327708795,-11.5253828752,3.3659313127,-12.8279344003,-14.594309998,14.6478005858,3.4709616966,-6.2629865873,0.8722141544,9.740480267,10.606416589,-5.8674876623,13.2199481949,-8.1332271258,-4.6827605584,5.1546118132
-5.9403647166,-1.9234617888,12.0162212221,-10.5946637886,-5.1124609705,4.814108644,9.9098873141,-4.2579075682,5.1332556873,-5.9098750311,6.5980978195,14.9068680002,1.5791884288,-6.2569758645,8.4062067733,-9.2710883254,-1.5884929593,-2.4704499691,-14.5896316112,5.1000165322,-3.1733166798,8.5398713832,-9.2830804999,3.5415683808,11.3038716542,-13.5347434345,-7.2728954752,-2.8393282421
-9.6299775727,-12.2252852545,2.7873484442,4.7980512714,-2.5090232509,2.4556712226,11.4627652159,2.0758950766,-13.3574118321,4.5215016724,-7.9627875798,-2.7388538482,6.3081422779,1.1633063423,-13.8581203864,6.1483765832,-10.4028991864,-8.2517324926,6.658046517,-14.6576866733,2.1314439633,-5.780315878,-8.6193005352,-3.6753740703,-13.2066044428,5.8367541376,11.5547714232,12.7872962957
-11.9008031334,13.5044734432,-14.46665453,8.5695043963,13.4383417711,-4.7688320224,-10.1579905966,6.0904876176,10.3306461464,-5.9166257203,-12.1091450667,-8.1242396514,7.9377175783,0.5381027743,-1.2774279361,-13.9359357383,8.557270298,11.4148588132,1.0022961946,2.7537861133,10.4318374087,14.9244059791,-11.0896962114,-3.6361161758,7.543755248,-10.3220105909,-13.5213117128,-13.1665495833
-0.343199897,1.2078898161,-12.1882625699,10.7571943258,-14.8384369748,9.7552660128,2.2540789736,7.5336870744,9.926351722,-4.8462109305,2.6021804331,8.8100602273,4.5970277131,12.2215638551,-2.5606748775,-7.2428327258,4.9035299335,14.2440731961,6.8747109405,-1.7574269582,-3.5085054313,-4.2962729941,3.3792633961,-2.305824927,10.4112762471,-1.1883614658,-3.8942647716,-7.5471550778
12.2051922798,11.0335091075,8.0993337632,-9.8585812855,-5.6644251109,9.6118223051,8.5568072188,-3.8440519895,-1.1472247521,1.6719860565,-4.8617282455,-4.2735844545,13.8560744745,-12.6616193153,-3.8399172329,-3.043341453,-11.5599759244,-8.0223564839,-14.7301200682,-5.3090642776,11.7643787759,4.3881262102,-13.402528056,12.2324356739,-12.6870461009,7.4286993257,-4.372163953,-0.6203025804
10.8123066572,-6.4692498686,4.3667629346,-14.6159434062,-14.1627684642,2.5745369078,8.9087554521,12.8312295231,10.237804276,9.2364954554,-8.7532856149,5.7495586254,-13.5616302769,-5.2034910051,-9.6782365707,1.0740199972,14.9259991638,2.2353863899,-8.602465788,5.5947830362,0.9308230651,-3.6227151878,14.8450258609,8.7359271751,-9.9051690205,-8.6909297249,-2.8852072279,-9.9391595809
-7.8136511276,-7.7667604737,-10.3449451162,-3.2699385977,-11.7072367673,14.2633824061,7.8543422599,-9.1707277727,8.3173417606,12.4183472716,-2.0819411027,-1.566076456,6.2899608778,-10.1128725614,14.6293757044,-6.1214379882,-12.3835549292,-2.0728611356,10.6409802768,-7.2832857872,-3.0708276868,12.7165439447,6.6641197738,-5.3631647362,-3.1836743868,3.9144923618,-0.9013756021,-4.5603109449
-6.327336213,-1.4703214693,3.976946916,3.5581804853,-12.6611752984,-10.6868658079,4.3442091884,-4.339555319,-5.1643327167,6.1236607459,-10.6087343311,5.6191600621,-7.338043385,-11.1991414498,-13.3206594154,-10.2833974624,9.7468905714,7.9283033759,10.962688243,4.4170061813,11.6020848112,-5.4798314327,-1.1646150609,1.2314467318,6.7029528033,6.2501520151,3.5278188669,-7.4841397487
14.6987365454,-1.8125953247,13.3308321996,11.4433415705,-0.6671332053,0.0849249355,13.8224887662,14.2030261295,-12.1484810792,-1.7170919933,-11.4181254163,1.1643208487,-13.9355470869,-4.6079462653,-1.8635739327,10.4791186936,8.3922526784,-2.2002758811,3.9331521165,-10.5557667935,14.8608902393,-8.1187509028,11.040801743,2.1211774163,4.1561655363,0.8553081274,5.257206325,13.2897957743
-6.4678583048,-5.1634459756,-6.8937214962,-4.455491705,-8.5012651579,-3.5581770059,14.6464780311,1.1169664306,2.1447820718,4.138711484,3.4286914273,7.5093126542,2.3482877865,11.2456536769,11.9147688451,-11.6738486398,0.5453185809,-13.5580561802,9.9148838895,6.5535322197,-9.7952140759,-3.035259133,13.6213511273,8.3449320843,4.2549199823,-11.1177426835,6.0884840643,-7.0203845103
